"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","Collection","Enriched_in"
"GOCC_POSTSYNAPSE",6.17423786939946e-06,0.000123683926351518,0.610526878385931,0.433700776332826,1.80048541330761,179,"EPS15;EIF4A3;EIF3A;AP2S1;AP2A2;EEA1;RPLP0;AP2B1;AP2M1;RPL12;AP2A1;EIF3E;RPL10A;RPL7;RPL6;ABI2;LYN;DTNBP1;RPL30;RPS3;CDK5;ITPR1;MKLN1;NEGR1;RPL8;RPL14;MOB4;FLNA;CLTA;ADD1;USP8;UBE3A;VAPB;DSTN;ZDHHC5;BCR;MTMR2","GOCC","rPAL"
"GOCC_ENDOCYTIC_VESICLE",7.92269768610416e-06,0.000153749851970959,0.593325476396405,0.528628754293838,1.97455423898933,87,"EPS15;AP2S1;AP2A2;STX7;AP2B1;AP2M1;AP2A1;STON2;RAB35;CLTC;LYN;GSN;HCLS1;CLTA;RAB11FIP1;ZDHHC5;FLNB;LMBRD1;B2M;TAP2;KIF5B;MTOR;RAB14;SH3KBP1;ACTG1;RAB5C","GOCC","rPAL"
"GOCC_TRANSPORT_VESICLE",8.61637101576345e-06,0.000162144436387549,0.593325476396405,0.468072546934942,1.86760433349625,130,"AFTPH;STX7;AP2B1;AP2M1;AP2A1;TMED2;STON2;AP1B1;SYPL1;CLTC;DTNBP1;ITPR1;SEC13;CLTA;STX10;SCAMP1;SEC16A;UBE3A;AP3M2;PSMD12;MCTP2;MTMR2;RAB6A","GOCC","rPAL"
"GOCC_BBAF_COMPLEX",1.02809007406512e-05,0.000183391899189987,0.593325476396405,0.912217077977766,2.03603313215044,9,"SMARCA2;SMARCC2;SMARCD2;SMARCB1;SMARCE1;SMARCA4","GOCC","rPAL"
"GOCC_PRESYNAPSE",1.03360973778575e-05,0.000183391899189987,0.593325476396405,0.457589725744461,1.85567592848957,146,"AAK1;EPS15L1;AP2S1;AP2A2;STX7;AP2B1;AP2M1;AP2A1;ITSN2;STON2;AP1B1;NECAP1;SYPL1;DTNBP1;CDK5;CLTA;STX10;SCAMP1;UBE3A;AP3M2;VAPB;SNAP29;DSTN;PSMD12;EFR3A;MCTP2;MTMR2","GOCC","rPAL"
"GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX_EIF3M",1.12271731477645e-05,0.000193668736798938,0.593325476396405,0.94738213076322,1.9706534171502,7,"EIF3A;EIF3M;EIF3B;EIF3F;EIF3I;EIF3H;EIF3D","GOCC","rPAL"
"GOCC_ENDOLYSOSOME",1.33515975860547e-05,0.000224090327052432,0.593325476396405,0.927046900860867,2.00264859010887,8,"AP2S1;AP2A2;AP2B1;AP2M1;AP2A1;CLTC;CLTA","GOCC","rPAL"
"GOCC_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE_MEMBRANE",1.88556299671993e-05,0.000308140689727125,0.575610261071129,0.883308027182462,2.06791681669719,11,"AFTPH;AP2M1;AP2A1;STON2;AP1B1;CLTC;CLTA;AP3M2","GOCC","rPAL"
"GOCC_NBAF_COMPLEX",2.1392398105068e-05,0.000340632800596082,0.575610261071129,0.898710294321498,2.04080647021661,10,"SMARCA2;SMARCD1;SMARCC2;SMARCB1;SMARCE1;SMARCA4;SMARCC1","GOCC","rPAL"
"GOCC_EXOCYTIC_VESICLE",3.13871411630854e-05,0.0004872853665569,0.557332238758646,0.502485365660887,1.8582593896154,83,"STX7;AP2B1;AP2M1;AP2A1;STON2;AP1B1;SYPL1;DTNBP1;CLTA;STX10;SCAMP1;UBE3A;AP3M2;PSMD12;MCTP2;MTMR2;RAB6A","GOCC","rPAL"
"GOCC_NPBAF_COMPLEX",3.27813937818694e-05,0.000496518183866851,0.557332238758646,0.856286400731541,2.05778095873119,12,"SMARCA2;SMARCD1;SMARCC2;ACTL6A;SMARCB1;SMARCE1;SMARCA4;SMARCC1","GOCC","rPAL"
"GOCC_NUCLEAR_EXOSOME_RNASE_COMPLEX",3.82752626643323e-05,0.000565927097965485,0.557332238758646,0.806561815352095,2.09639102748613,16,"EXOSC10;EXOSC4;EXOSC8;EXOSC7;EXOSC9;EXOSC5;EXOSC2;C1D;NVL;EXOSC3;EXOSC6","GOCC","rPAL"
"GOCC_ENDOLYSOSOME_MEMBRANE",4.59246521995811e-05,0.000660345745657799,0.557332238758646,0.932013545194061,1.93868515990196,7,"AP2S1;AP2A2;AP2B1;AP2M1;AP2A1;CLTC;CLTA","GOCC","rPAL"
"GOCC_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE",4.67877823010357e-05,0.000660345745657799,0.557332238758646,0.783333420272162,2.07869774450146,17,"AFTPH;AP2M1;AP2A1;STON2;AP1B1;CLTC;CLTA;AP3M2","GOCC","rPAL"
"GOCC_ENDOCYTIC_VESICLE_MEMBRANE",6.55762143517958e-05,0.000904951758054782,0.538434096309916,0.607483128859432,1.99726260578103,46,"EPS15;AP2S1;AP2A2;AP2B1;AP2M1;AP2A1;STON2;RAB35;CLTC;LYN","GOCC","rPAL"
"GOCC_GBAF_COMPLEX",7.47900740493798e-05,0.000999412000453039,0.538434096309916,0.859421925326267,2.01199694481363,11,"SMARCA2;BICRA;SMARCD1;BRD9;BICRAL;ACTL6A;SMARCA4;SMARCC1","GOCC","rPAL"
"GOCC_NUCLEOID",7.56398776510351e-05,0.000999412000453039,0.538434096309916,-0.694515193457729,-2.03558373939461,32,"DBT;DDX28;HADHA;POLDIP2;LRRC59;DHX30;HADHB;GRSF1;TFAM;TRMT10C;TEFM;TFB1M;HSD17B10","GOCC","Sial_rPAL"
"GOCC_CYTOSOLIC_TRANSLATION_PREINITIATION_COMPLEX",0.000122674005276583,0.0015870949432658,0.518848077743792,0.789398486104095,2.051780622242,16,"EIF3C;EIF3A;EIF3M;EIF3B;EIF3F;EIF3I;EIF3L;DHX29;EIF3G;EIF3E;EIF3H;EIF3D;EIF3K","GOCC","rPAL"
"GOCC_GOLGI_ASSOCIATED_VESICLE",0.000125747464854875,0.00159365664642607,0.518848077743792,0.657777084026853,2.01652500601038,33,"AFTPH;AP2M1;AP2A1;TMED2;STON2;AP1B1;CLTC;CLTA;AP3M2","GOCC","rPAL"
"GOCC_PLASMA_MEMBRANE_PROTEIN_COMPLEX",0.000190302836578286,0.00236356123030232,0.518848077743792,0.487523048715502,1.80435026691274,84,"EPS15;EPS15L1;AP2S1;AP2A2;AP2B1;AP2M1;AP2A1;STON2;RIPK1;CLTC;LYN;IKBKB;FLNA;CLTA;SNTB1;EMILIN1;GNG2;APC;ABCB10;B2M","GOCC","rPAL"
"GOCC_RSC_TYPE_COMPLEX",0.000209679048996024,0.00255315077306923,0.518848077743792,0.795684008075485,1.99415039457565,14,"SMARCD1;ARID2;PBRM1;SMARCC2;SMARCD2;ACTL6A;BRD7;SMARCB1;SMARCE1;SMARCA4;SMARCC1","GOCC","rPAL"
"GOCC_NUCLEOLAR_EXOSOME_RNASE_COMPLEX",0.000249471502874377,0.00297926544778823,0.49849310876659,0.864919883924302,1.96407463727156,10,"EXOSC10;EXOSC4;EXOSC8;EXOSC7;EXOSC9;EXOSC5;EXOSC2;EXOSC3;EXOSC6","GOCC","rPAL"
"GOCC_EUKARYOTIC_48S_PREINITIATION_COMPLEX",0.00025467257037463,0.0029839937019367,0.49849310876659,0.780205210712817,1.99402594625409,15,"EIF3C;EIF3A;EIF3M;EIF3B;EIF3F;EIF3I;EIF3L;EIF3G;EIF3E;EIF3H;EIF3D;EIF3K","GOCC","rPAL"
"GOCC_CATALYTIC_STEP_1_SPLICEOSOME",0.000291774308192206,0.00335540454421037,0.49849310876659,0.516896922684783,1.83220450458268,63,"EIF4A3;RBM8A;SRRM2;MAGOH;SF3A1;BUD31;AQR;RBM22;XAB2;EFTUD2;SNW1;ISY1;CWC15;DHX8;CASC3;PPIL1;SF3A3;CDC40;PPWD1;PSME3IP1;CACTIN;SYF2;CRNKL1","GOCC","rPAL"
"GOCC_U2_TYPE_CATALYTIC_STEP_2_SPLICEOSOME",0.000321068822650734,0.00362515888847465,0.49849310876659,0.618074099937122,1.96592796814371,38,"EIF4A3;RBM8A;SRRM2;MAGOH;BUD31;AQR;RBM22;XAB2;EFTUD2;SNW1;CWC15;DHX8;CASC3;PPIL1;CDC40;CACTIN;SYF2;CRNKL1;SNRPA1;PRPF19;SNRPB2","GOCC","rPAL"
"GOCC_CRD_MEDIATED_MRNA_STABILITY_COMPLEX",0.000346282890683474,0.00384002991275781,0.49849310876659,-0.943017885870582,-1.7216466416247,5,"SYNCRIP;HNRNPU;YBX1;DHX9","GOCC","Sial_rPAL"
"GOCC_POSTSYNAPTIC_SPECIALIZATION",0.000409674903469805,0.0044633002641184,0.49849310876659,0.466835481420892,1.75141983876649,88,"EIF3A;RPLP0;RPL12;EIF3E;RPL10A;RPL7;RPL6;LYN;DTNBP1;RPL30;RPS3;CDK5;ITPR1;MKLN1;NEGR1;RPL8;RPL14;ADD1;USP8;ZDHHC5;BCR;MTMR2","GOCC","rPAL"
"GOCC_EXORIBONUCLEASE_COMPLEX",0.000443904877404861,0.00475284360117964,0.49849310876659,0.66615283831149,1.94672713313268,25,"EXOSC10;EXOSC4;EXOSC8;EXOSC7;EXOSC9;EXOSC5;EXOSC2;C1D;NVL;EXOSC3;EXOSC6;LAS1L;SUPV3L1","GOCC","rPAL"
"GOCC_GOLGI_APPARATUS",0.00053777754960039,0.00559200269991864,0.477270815362862,0.343586964411078,1.50410753275187,251,"AFTPH;EI24;CLINT1;PDXDC1;ARHGEF2;PRMT5;AP2M1;AP2A1;TMED2;GLG1;STON2;AP1B1;PLD3;BST2;WDR77;CLTC;LYN;CBFA2T3;GOLGA8O;GOLGA8T;MOB4;GNPNAT1;RGS19;CLTA;STX10;SCAMP1;SEC16A;NCAM1;KPNA2;AP3M2;VAPB;SNAP29;MYO18A;ZDHHC5;SMPD4;GPSM1;VAPA;RAB6A;TMEM165","GOCC","rPAL"
"GOCC_AP_1_ADAPTOR_COMPLEX",0.000540290115934168,0.00559200269991864,0.477270815362862,0.873707563073539,1.88742254327355,8,"AFTPH;AP2M1;STON2;AP1B1","GOCC","rPAL"
"GOCC_RIBONUCLEOPROTEIN_GRANULE",0.000628433396971447,0.00639765802490604,0.477270815362862,-0.352015126085013,-1.44164121813002,390,"NONO;SFPQ;EIF2S1;IGF2BP2;CIRBP;YTHDC2;SSB;DDX28;LSM14A;ALYREF;YTHDF1;TRIM25;DHX36;DDX6;LSM14B;NXF1;PRRC2C;HNRNPU;DHX30;HNRNPAB;RC3H1;CAPRIN1;G3BP2;NCL;RC3H2;GRSF1;YBX1;STAU1;DDX5;U2AF1;SNRNP70;YTHDF2;NSUN2;SNRPC;MBNL1;ZC3H8;FRG1;PIAS1;RBM19;PSPC1;CHTOP;CSNK1A1;XRN1;DHX9;TRIM71;SART3;RBM27;SART1;PRPF18;SRSF2;SNRPGP15;RBM14;TOE1;LUC7L2;PIP5K1A;NRDE2;SRPK2;PKP1;RNF34;SF3B1;RPTOR;SCNM1;GTF2H2;HNRNPA2B1;APOBEC3C;POLDIP3;LUC7L3;FAM76B;DUSP11;RBPMS;SMC6;CDK13;KIF22;HNRNPL;SMN1;PPP1R16B;CDC5L;BRD2;ICE2;NUFIP2;YLPM1;MBD4;RING1;HSF1;U2AF2;LSM1;TRIP12;ZNF638;DDX42;DDX3X;ARGLU1;CPSF6;PHF5A;RBM15B;SFMBT2","GOCC","Sial_rPAL"
"GOCC_ACTIN_CYTOSKELETON",0.000652637578378934,0.00653690219634384,0.477270815362862,0.390050941188024,1.5966969754284,156,"CDC42BPA;KEAP1;ARPC5;ARPC5L;ABI2;TMOD3;GSN;HNRNPC;CAPZA1;FLNA;ADD1;MPRIP;TMOD2;SPECC1L;MYH11;MYO18A;DSTN;RAI14;ANLN;MYO1G;FLNB;IQGAP1;LMO7;ACTC1;TPM4;ABLIM1;CAPZA2;TPM3;DIAPH2;ACTBL2;MYL12B;PXN;ACTG1;LSP1;CAPZB;FLII;EVL;POTEI;SLC2A1;TWF2;INF2;SPTBN1;SPTAN1;ACTN1;GMFG;MED28;RFLNB;MYO5A;ACTA1;VASP;LPXN;IQGAP2;MAEA;MYH10;LANCL2;SH3GL1;PPP1R9B;ACTR3;RAC1;HAX1;NHERF1;ARPC1A;WDR1;MYH9;KAT2B","GOCC","rPAL"
"GOCC_MCRD_MEDIATED_MRNA_STABILITY_COMPLEX",0.000682471911162092,0.00672722312431205,0.477270815362862,-0.931200632784143,-1.70007214723352,5,"HNRNPD;SYNCRIP;PAIP1","GOCC","Sial_rPAL"
"GOCC_ANCHORING_JUNCTION",0.000764661727919251,0.00741960832871648,0.477270815362862,0.335544393959531,1.47235886200007,271,"UBN1;PNN;CDC42BPA;ARHGEF2;RPL4;RPLP0;RPL12;NUMB;RPL10A;ARPC5;RPL7A;RPL7;ARPC5L;RPL6;ABI2;TMOD3;CLTC;LYN;GSN;RPL30;RPS3;RPS16;LIMD1;RPL5;RPL27;RPS5;FOCAD;RPL8;ITGB1BP1;FLNA;ADD1;ANXA5;EIF4G2;MPRIP;SPECC1L;RPLP1;TNKS1BP1;RAI14;RPL18;SNTB1;FLNB;VAPA;SSH2;NHS;RPL23;IQGAP1;LMO7;ACTC1;APC;B2M;TPM4","GOCC","rPAL"
"GOCC_MEMBRANE_PROTEIN_COMPLEX",0.000899470366404131,0.0085934015005687,0.477270815362862,0.329697673189631,1.45082361593312,273,"AFTPH;EPS15;EPS15L1;CLINT1;AP2S1;AP2A2;STX7;AP2B1;AP2M1;AP2A1;STON2;EMC4;AP1B1;RIPK1;NECAP2;NECAP1;CLTC;LYN;VPS33A;IKBKB;SEC13;FLNA;CLTA;EMC2;SEC63;STX10;AP3M2;SNAP29;MTX1;IMMT;SNTB1;TRIM27;CHMP6;EMC1;EMILIN1;GNG2;APC;MT-CO2;ABCB10;B2M","GOCC","rPAL"
"GOCC_VACUOLAR_MEMBRANE",0.0011272367088773,0.0106062726698909,0.45505986738723,0.419806614755994,1.63433009844006,106,"AP2S1;AP2A2;STX7;AP2B1;AP2M1;AP2A1;AP1B1;PLD3;BST2;CLTC;LYN;VPS33A;MGST1;SEC13;CLTA;SNAP29;HPSE;SBF2;MTMR2;VAPA;CHMP6;TMEM165;LMBRD1;OSBPL9;VPS4A;B2M;KIF5B;LAPTM5;ANPEP;MTOR;GNAI3;RAB14;GNB1;ATP6V1E1;RAB5C","GOCC","rPAL"
"GOCC_NUCLEOLAR_RIBONUCLEASE_P_COMPLEX",0.00131967154801079,0.0122315825569358,0.45505986738723,0.871320656420943,1.81243763551482,7,"RPP38;RPP40;POP4;POP1;POP7;RPP30;RPP14","GOCC","rPAL"
"GOCC_CORE_MEDIATOR_COMPLEX",0.00140958323589724,0.0127370081466185,0.45505986738723,0.630232709714707,1.85302547613264,26,"MED26;MED17;MED24;MED25;MED14;MED16;MED15;MED11;MED22;MED19;MED27;MED7;MED4;MED20;MED1;MED28;MED6;MED18","GOCC","rPAL"
"GOCC_CORNIFIED_ENVELOPE",0.00141522312740205,0.0127370081466185,0.45505986738723,-0.69289955824034,-1.83990952045399,21,"NCL;TGM1;HSPB1;JUP;PKP1;DSP;DSG1;ANXA2;PPL;FLG2;HRNR;FLG;DSC1","GOCC","Sial_rPAL"
"GOCC_RIBONUCLEASE_MRP_COMPLEX",0.00149571136251125,0.0132168511499006,0.45505986738723,0.847706242764936,1.83125331665876,8,"RPP38;RPP40;POP4;POP1;POP7;RPP30;RPP14","GOCC","rPAL"
"GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_2_COMPLEX",0.00152001257138683,0.0132168511499006,0.45505986738723,-0.920184086730187,-1.67995948574504,5,"EIF2S1;EIF2S3;EIF2S2;EIF2S3B","GOCC","Sial_rPAL"
"GOCC_CELL_SUBSTRATE_JUNCTION",0.00153238853911891,0.0132168511499006,0.45505986738723,0.348783212035425,1.4723386708367,195,"ARHGEF2;RPL4;RPLP0;RPL12;NUMB;RPL10A;ARPC5;RPL7A;RPL7;ARPC5L;RPL6;CLTC;GSN;RPL30;RPS3;RPS16;LIMD1;RPL5;RPL27;RPS5;FOCAD;RPL8;ITGB1BP1;FLNA;ADD1;ANXA5;MPRIP;RPLP1;RPL18;SNTB1;FLNB;SSH2;NHS;RPL23;IQGAP1;LMO7;ACTC1;B2M;TPM4;RPS10","GOCC","rPAL"
"GOCC_ATPASE_COMPLEX",0.00174183082683132,0.0148174923761952,0.45505986738723,0.439722375538685,1.65163730231129,92,"SMARCA2;BICRA;SMARCD1;ARID2;PBRM1;BRD9;SMARCC2;SMARCD2;BICRAL;ACTL6A;BACC1;BRD7;AFG2A;SMARCB1;SMARCE1;SMARCA4;SMARCC1;HMGXB4;BAZ2A;MCRS1;VPS4A;NFRKB;RUVBL1;UCHL5;INO80D;GATAD2B;BCL7C;UBXN7;RBBP4;PHF10;ATP6V1E1;ACTR5;ACTR8;RBBP7","GOCC","rPAL"
"GOCC_EXON_EXON_JUNCTION_COMPLEX",0.00185104356353085,0.0155337574723332,0.45505986738723,0.684035909254215,1.88480232581959,20,"EIF4A3;PNN;RBM8A;UPF1;MAGOH;ACIN1;CCDC9;SAP18;RNPS1;CASC3","GOCC","rPAL"
"GOCC_SNO_S_RNA_CONTAINING_RIBONUCLEOPROTEIN_COMPLEX",0.00188669170013291,0.0156218072771005,0.45505986738723,0.669124715401253,1.86424980068316,21,"RPP38;NOP56;RPP40;POP4;MPHOSPH10;NHP2;POP1;POP7;RPP30;NOP58;RPP14;SNU13;FBL","GOCC","rPAL"
"GOCC_PRC1_COMPLEX",0.00237709446535298,0.0194233639866342,0.431707695803346,-0.709996983201664,-1.79236469496469,17,"CSNK2A1;CSNK2A2;BMI1;RNF2;CBX2;PHC2;KDM2B;RING1;CSNK2B;L3MBTL2","GOCC","Sial_rPAL"
"GOCC_TRANS_GOLGI_NETWORK",0.0026316901420601,0.0210298054949054,0.431707695803346,0.526189838451153,1.73664387843258,47,"AFTPH;AP1B1;CLTC;CLTA;STX10;SCAMP1;AP3M2;MYO18A;SMPD4;RAB6A;TMEM165;OSBPL9","GOCC","rPAL"
"GOCC_EXOSOME_RNASE_COMPLEX",0.00265962121220139,0.0210298054949054,0.431707695803346,0.673947683671037,1.85700508478981,20,"EXOSC10;EXOSC4;EXOSC8;EXOSC7;EXOSC9;EXOSC5;EXOSC2;C1D;NVL;EXOSC3;EXOSC6","GOCC","rPAL"
"GOCC_U1_SNRNP",0.00267528926585753,0.0210298054949054,0.431707695803346,-0.753525633558351,-1.8406698259873,15,"SNRNP70;LUC7L;SNRPC;SNRPE;SNRPA;SNRPGP15;LUC7L2;LUC7L3;SNRPD2;SNRPD3;SNRPF;SNRPD1","GOCC","Sial_rPAL"
"GOCC_NEURON_TO_NEURON_SYNAPSE",0.00273257422946779,0.0212116074562437,0.431707695803346,0.428772745359472,1.61050949381997,92,"EIF3A;RPLP0;RPL12;EIF3E;RPL10A;RPL7;RPL6;DTNBP1;RPL30;RPS3;CDK5;ITPR1;MKLN1;NEGR1;RPL8;RPL14;ADD1;USP8;BCR;MTMR2;RPL18A;ABLIM1;NECTIN1;FABP5;CASP3;SH3KBP1;STXBP5;CAPZB;GPHN","GOCC","rPAL"
"GOCC_SPINDLE_MIDZONE",0.00291315557125955,0.022285958753344,0.431707695803346,-0.672921157585107,-1.78685933571674,21,"HNRNPU;INCENP;RIF1;RACGAP1;CENPV;KIF14;RCC2","GOCC","Sial_rPAL"
"GOCC_PCG_PROTEIN_COMPLEX",0.00294275139738198,0.022285958753344,0.431707695803346,-0.630861006754061,-1.82174661799372,30,"CSNK2A1;CSNK2A2;JARID2;BMI1;RNF2;SUZ12;CBX2;PHC2;KDM2B;MTF2;RING1;YY1;CSNK2B;L3MBTL2;PHF19;EED;CBX4;EZH2","GOCC","Sial_rPAL"
"GOCC_PARASPECKLES",0.00389812809577084,0.029165512620165,0.431707695803346,-0.856079053666897,-1.71413737273422,7,"NONO;SFPQ;PSPC1","GOCC","Sial_rPAL"
"GOCC_MEDIATOR_COMPLEX",0.00427167758727432,0.0315799021630637,0.407017918923954,0.574515328035006,1.75362476833263,32,"MED26;MED17;MED24;BCLAF1;MED25;MED14;MED16;MED11;MED22;MED19;MED27;MED7;MED4;MED20;MED1;MED28;MED6;MED18","GOCC","rPAL"
