"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","Collection","Enriched_in"
"GOBP_CELL_ADHESION",6.26220419520308e-05,0.0554205071275473,0.538434096309916,-0.539749095680715,-2.12836332495397,40,"FIBP;PSMA3;PKP1;ACTL6A;JUP;SMARCD1;UBASH3B;AP3D1;RCC2;DSP;TFRC;ARG1;ANXA2;S100A9;SMARCA2;AP3B1;ACTB;AZGP1;MYH10;MSN;CDSN;PRDX2;MYO1G;CORO1A;DSG1;ACTN4;DSC1;PPP1CB;FLG2","GOBP","UL"
"GOBP_CELL_CELL_ADHESION",0.000382940769433476,0.104550505794063,0.49849310876659,-0.56207764623798,-2.1181314345062,32,"FIBP;PSMA3;PKP1;ACTL6A;JUP;SMARCD1;UBASH3B;AP3D1;DSP;TFRC;ARG1;ANXA2;S100A9;SMARCA2;AP3B1","GOBP","UL"
"GOBP_CYTOPLASMIC_TRANSLATION",0.000477581605745313,0.104550505794063,0.49849310876659,0.533811155442568,1.74941441513254,70,"SYNCRIP;HNRNPU;RPS17;RPL9;RPL22;RPL23A;RPS3A;EIF2B4;RPL29;RPS26;RPS11;DRG1;RPS25;RPL35;EIF2S2;RPL26;RPL21;EEF1D;RPL17;RPL27;RPS14;RPS7;EPRS1;RPL37A;RPL28;RPS23;EIF2S3;RPL19;RPL11;RPS13;RPS4X;RPL13A;RPS16","GOBP","rGAL"
"GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION",0.00070075026621205,0.104550505794063,0.477270815362862,-0.677878278357267,-2.05196584688649,15,"PSMA3;PLRG1;ACTL6A;SMARCD1;PSME3;ANKRD17;EIF4G1;DDX3X;SMARCA2;ACTB","GOBP","UL"
"GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION",0.00070075026621205,0.104550505794063,0.477270815362862,-0.677878278357267,-2.05196584688649,15,"PSMA3;PLRG1;ACTL6A;SMARCD1;PSME3;ANKRD17;EIF4G1;DDX3X;SMARCA2;ACTB","GOBP","UL"
"GOBP_CELL_CYCLE_PHASE_TRANSITION",0.000708816988434327,0.104550505794063,0.477270815362862,-0.542388996969999,-1.99943287184458,29,"PSMA3;PLRG1;ACTL6A;SMARCD1;PSME3;RCC2;ANKRD17;EIF4G1;NPM1;DDX3X;SMARCA2;RFC4;PRPF19;CALM1;ACTB","GOBP","UL"
"GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION",0.00107012610271535,0.135294514414727,0.45505986738723,-0.586952385463316,-1.99333228737841,22,"PSMA3;PLRG1;ACTL6A;SMARCD1;PSME3;RCC2;ANKRD17;EIF4G1;DDX3X;SMARCA2;CALM1;ACTB","GOBP","UL"
"GOBP_SKIN_DEVELOPMENT",0.00127494752634676,0.140280151046178,0.45505986738723,-0.63182177173471,-1.99036263107146,17,"HRNR;S100A7;PKP1;JUP;KPRP;DSP;MED1;AP3B1;FLG;TGM3;CASP14;TGM1;CDSN;NUMA1;DSC1;FLG2","GOBP","UL"
"GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION",0.00146165319905966,0.140280151046178,0.45505986738723,-0.534041102870448,-1.93465945339779,27,"PSMA3;PLRG1;ACTL6A;SMARCD1;PSME3;RCC2;ANKRD17;EIF4G1;NPM1;DDX3X;SMARCA2;RFC4;PRPF19;ACTB","GOBP","UL"
"GOBP_REGULATION_OF_CELL_ADHESION",0.00158508645249919,0.140280151046178,0.45505986738723,-0.569683484062406,-2.00364642254749,24,"PSMA3;PKP1;ACTL6A;JUP;SMARCD1;UBASH3B;AP3D1;RCC2;TFRC;ARG1;SMARCA2;AP3B1;ACTB","GOBP","UL"
"GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION",0.00222666106365377,0.160395138667727,0.431707695803346,-0.584067431952438,-1.94702961409446,20,"PSMA3;PLRG1;ACTL6A;SMARCD1;PSME3;RCC2;ANKRD17;EIF4G1;DDX3X;SMARCA2","GOBP","UL"
"GOBP_DESMOSOME_ORGANIZATION",0.0023141726271132,0.160395138667727,0.431707695803346,-0.869450585863253,-1.74829968558775,5,"PKP1;JUP;KPRP;DSP","GOBP","UL"
"GOBP_RNA_PROCESSING",0.00254995502416235,0.160395138667727,0.431707695803346,0.476106303303092,1.6038323542778,87,"HNRNPR;SRSF3;SYNCRIP;HNRNPU;GAR1;ALYREF;RPS17;SRSF1;SNRPD3;SNRPD2;RPS26;H1-3;ILF3;RPS25;EXOSC4;RPL35;HNRNPF;RPL26;CDK9;RPL27;KRR1;FAM32A;RPS14;SON;RPS7;SF3A3;DDX10;FBL;HNRNPK","GOBP","rGAL"
"GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME",0.00269820415137284,0.160395138667727,0.431707695803346,0.828554836156331,1.81728457204055,8,"SRSF3;HNRNPU;SRSF1","GOBP","rGAL"
"GOBP_MUSCLE_CELL_DIFFERENTIATION",0.0027268831334409,0.160395138667727,0.431707695803346,0.574741398169552,1.69471560333843,36,"HNRNPU;RPL9;RPL23A;RPL29;RPL35;ASF1A;RPL21;CDK9;RPL17;RPL27;ACTC1;RPL37A;RPL28;RPL19;RPL11;AKAP13;RPL13A","GOBP","rGAL"
"GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME",0.00289979911715664,0.160395138667727,0.431707695803346,0.866594536272308,1.72593436862979,6,"SRSF3;HNRNPU;SRSF1","GOBP","rGAL"
"GOBP_TRANSLATION",0.00311136563262361,0.161974034404229,0.431707695803346,0.458425724496491,1.57179342673369,105,"SYNCRIP;HNRNPU;EEF1E1;RPS17;LSM14A;RPL9;RPL22;RPL23A;RPS3A;EIF2B4;RPL29;RPS26;RPS11;DRG1;ILF3;RPS25;RPL35;EIF2S2;NANOS3;RPL26;RPL21;AIMP2;EEF1D;QARS1;RPL17;RPL27;AIMP1;RPS14;RPS7;FARSA;EPRS1;RPL37A;RPL28;RPS23;EIF2S3;RPL19;RPL11;RPS13;KARS1;RPS4X;RPL13A;RPS16;EIF2S1;HSPB1","GOBP","rGAL"
"GOBP_REGULATION_OF_CELL_CELL_ADHESION",0.00338311303351291,0.166336390814385,0.431707695803346,-0.586041343593081,-1.87020614069704,18,"PSMA3;PKP1;ACTL6A;SMARCD1;UBASH3B;AP3D1;TFRC;ARG1;SMARCA2;AP3B1;ACTB","GOBP","UL"
"GOBP_NUCLEIC_ACID_CATABOLIC_PROCESS",0.00408561427999304,0.190303612515465,0.407017918923954,0.663427580930427,1.76682509259846,19,"SYNCRIP;HNRNPU;ALYREF;SRSF1;SNRPD3;FEN1;EXOSC4;NANOS3;SND1","GOBP","rGAL"
"GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR",0.00564662825586813,0.242355141555101,0.407017918923954,0.846745139876447,1.68640174523761,6,"SRSF3;HNRNPU;EEF1E1","GOBP","rGAL"
"GOBP_PROTEIN_LOCALIZATION_TO_CHROMATIN",0.0057507999691041,0.242355141555101,0.407017918923954,0.85679012345679,1.61793660321719,5,"H2BC11;H4C1;PARP1;H2AC4;CDK9","GOBP","rGAL"
"GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION",0.00656358194111664,0.262910501987754,0.407017918923954,0.698620397774273,1.73973508717429,14,"SMC2;HNRNPU;LSM14A;DRG1","GOBP","rGAL"
"GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS",0.00724049705313423,0.262910501987754,0.407017918923954,-0.762299278172796,-1.76090095943677,7,"NCCRP1;EIF6;GAPDH;TPI1;ENO1;STT3B","GOBP","UL"
"GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS",0.00797214812834281,0.262910501987754,0.380730400722792,0.750679090816619,1.69710440198848,10,"SYNCRIP;HNRNPU;SRSF1;SNRPD3;SNRPD2","GOBP","rGAL"
"GOBP_MRNA_CATABOLIC_PROCESS",0.00814049979493548,0.262910501987754,0.380730400722792,0.646945966531351,1.67624954027481,17,"SYNCRIP;HNRNPU;ALYREF;SRSF1;SNRPD3;EXOSC4;NANOS3;SND1","GOBP","rGAL"
"GOBP_CHROMOSOME_SEPARATION",0.00841360258496114,0.262910501987754,0.380730400722792,0.845627586782385,1.59685760595074,5,"SMC2","GOBP","rGAL"
"GOBP_HOMOTYPIC_CELL_CELL_ADHESION",0.00852609022474428,0.262910501987754,0.380730400722792,-0.710745484078196,-1.78185205027989,9,"FIBP;JUP;UBASH3B;DSP","GOBP","UL"
"GOBP_RECEPTOR_INTERNALIZATION",0.00876550955479885,0.262910501987754,0.380730400722792,-0.822222222222222,-1.65333243311019,5,"AP2M1;TFRC;CLTC;AP2A1;ANXA2","GOBP","UL"
"GOBP_RNA_SPLICING",0.00892179454635488,0.262910501987754,0.380730400722792,0.497183304319266,1.57447834962887,55,"HNRNPR;SRSF3;SYNCRIP;HNRNPU;ALYREF;SRSF1;SNRPD3;SNRPD2;RPS26;H1-3;ILF3","GOBP","rGAL"
"GOBP_RNA_MODIFICATION",0.00928983069236235,0.262910501987754,0.380730400722792,0.745890168993064,1.68627780456895,10,"SYNCRIP;GAR1;SNRPD3;SNRPD2","GOBP","rGAL"
"GOBP_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS",0.009764325276053,0.262910501987754,0.380730400722792,0.806865824059416,1.67939392624588,7,"SYNCRIP;HNRNPU;SRSF1","GOBP","rGAL"
"GOBP_DNA_TEMPLATED_DNA_REPLICATION",0.0103290951893647,0.262910501987754,0.380730400722792,0.681700358440876,1.65815079448362,13,"SSBP1;FEN1;PARP1;ASF1A;MCM3;CDK9","GOBP","rGAL"
"GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS",0.0104995769834451,0.262910501987754,0.380730400722792,0.838837022824502,1.58403450997524,5,"EIF2B4;UBB;EIF2S2","GOBP","rGAL"
"GOBP_SEX_DIFFERENTIATION",0.0104995769834451,0.262910501987754,0.380730400722792,0.838837022824502,1.58403450997524,5,"EIF2B4;UBB;EIF2S2","GOBP","rGAL"
"GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS",0.0111345913995235,0.262910501987754,0.380730400722792,0.739090724314801,1.67090589980202,10,"SYNCRIP;HNRNPU;ALYREF;SNRPD3;EXOSC4","GOBP","rGAL"
"GOBP_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY",0.0114312301428919,0.262910501987754,0.380730400722792,-0.694319936316674,-1.74067289879531,9,"MED26;MED20;MED31;POLR1E;MED14","GOBP","UL"
"GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS",0.0118115818834878,0.262910501987754,0.380730400722792,0.581285548317832,1.63416051579145,26,"SRSF3;SYNCRIP;HNRNPU;ALYREF;SRSF1;SNRPD3;SNRPD2;H1-3;NANOS3;CDK9;SON","GOBP","rGAL"
"GOBP_EPIDERMAL_CELL_DIFFERENTIATION",0.0120421968586119,0.262910501987754,0.380730400722792,-0.62864759291003,-1.76966611711328,12,"HRNR;S100A7;PKP1;DSP;MED1;FLG;TGM3;CASP14;TGM1;CDSN","GOBP","UL"
"GOBP_KERATINOCYTE_DIFFERENTIATION",0.0120421968586119,0.262910501987754,0.380730400722792,-0.62864759291003,-1.76966611711328,12,"HRNR;S100A7;PKP1;DSP;MED1;FLG;TGM3;CASP14;TGM1;CDSN","GOBP","UL"
"GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION",0.0121990296449301,0.262910501987754,0.380730400722792,-0.570881574533003,-1.72808235779037,15,"PKP1;ACTL6A;JUP;SMARCD1;AP3D1;TFRC;SMARCA2;AP3B1;ACTB","GOBP","UL"
"GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION",0.0123804574161001,0.262910501987754,0.380730400722792,0.564061497631914,1.64569787923839,32,"HNRNPU;RPL9;RPL23A;RPL29;RPL35;RPL21;RPL17;RPL27;ACTC1;RPL37A;RPL28;RPL19;RPL11;AKAP13;RPL13A","GOBP","rGAL"
"GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS",0.0124771085689104,0.262910501987754,0.380730400722792,0.507917619203517,1.54977529332581,44,"HNRNPR;SRSF3;SYNCRIP;HNRNPU;SRSF1;SNRPD3;SNRPD2;H1-3;ILF3","GOBP","rGAL"
"GOBP_LEUKOCYTE_CELL_CELL_ADHESION",0.0145743988765506,0.295370026049162,0.380730400722792,-0.525826124224605,-1.67804414691024,18,"PSMA3;ACTL6A;SMARCD1;AP3D1;TFRC;ARG1;S100A9;SMARCA2;AP3B1;ACTB","GOBP","UL"
"GOBP_REGULATION_OF_LOCOMOTION",0.0146850634419922,0.295370026049162,0.380730400722792,-0.495532907050196,-1.68286519919659,22,"S100A7;SEMG1;JUP;S100A14;RCC2","GOBP","UL"
"GOBP_ORGANELLE_FISSION",0.0154758844697772,0.301454671161347,0.380730400722792,0.607376580283971,1.6364676670345,20,"SMC2;HNRNPU;LSM14A;UBB;DRG1","GOBP","rGAL"
"GOBP_REGULATION_OF_RNA_SPLICING",0.0156837851151963,0.301454671161347,0.352487857583619,0.582029830189779,1.60018452322063,22,"SRSF3;HNRNPU;SRSF1;SNRPD3;SNRPD2;RPS26;H1-3;HNRNPF","GOBP","rGAL"
"GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS",0.0163057749842771,0.301454671161347,0.352487857583619,-0.673379999544602,-1.68817609071719,9,"BLMH;ACACA;PDHX;AHCY;GSTP1;DLAT;MCCC2;PCCA","GOBP","UL"
"GOBP_NEGATIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS",0.0163500838595985,0.301454671161347,0.352487857583619,0.80965293873364,1.61252786064577,6,"SYNCRIP;HNRNPU;SRSF1","GOBP","rGAL"
"GOBP_MITOTIC_NUCLEAR_DIVISION",0.0167362330772855,0.302276862722401,0.352487857583619,0.624916256421842,1.61917013433703,17,"SMC2;HNRNPU;LSM14A;DRG1","GOBP","rGAL"
"GOBP_MRNA_PROCESSING",0.0182225999531129,0.322540019170099,0.352487857583619,0.479846033071698,1.51202207174581,54,"HNRNPR;SRSF3;SYNCRIP;HNRNPU;ALYREF;SRSF1;SNRPD3;SNRPD2;H1-3;ILF3;HNRNPF;CDK9;FAM32A;SON;SF3A3","GOBP","rGAL"
"GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS",0.0195534287991632,0.335119904828268,0.352487857583619,-0.75534728957031,-1.63553971632352,6,"EIF6;GAPDH;TPI1;PC;ENO1","GOBP","UL"
"GOBP_RESPONSE_TO_PEPTIDE",0.0196906610746553,0.335119904828268,0.352487857583619,0.523997793655922,1.53632295238366,35,"SRSF3;SYNCRIP;HNRNPU;EEF1E1;LSM14A;SRSF1;H2BC11","GOBP","rGAL"
"GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS",0.0222619528137149,0.371732608304485,0.352487857583619,0.683539190488365,1.60327856502662,11,"SYNCRIP;HNRNPU;ALYREF;SRSF1;NANOS3","GOBP","rGAL"
"GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME",0.0234306353397108,0.376252704731092,0.352487857583619,0.609164445773372,1.57835688759934,17,"SRSF3;HNRNPU;SRSF1;SNRPD3;SNRPD2;H1-3","GOBP","rGAL"
"GOBP_G0_TO_G1_TRANSITION",0.0234872126466072,0.376252704731092,0.352487857583619,-0.745476806014476,-1.6141673382164,6,"ACTL6A;SMARCD1;MED1;SMARCA2;ACTB","GOBP","UL"
"GOBP_SPLICEOSOMAL_TRI_SNRNP_COMPLEX_ASSEMBLY",0.024256101681393,0.376252704731092,0.352487857583619,0.804978207365857,1.52009654503804,5,"SNRPD3;SNRPD2","GOBP","rGAL"
"GOBP_CHEMICAL_HOMEOSTASIS",0.0243338876003679,0.376252704731092,0.352487857583619,-0.534604229911064,-1.61826932120755,15,"UBASH3B;S100A14;ACACA;TFRC;DDX3X;AP3B1;CALM1;GSTP1;CCDC47;CORO1A","GOBP","UL"
"GOBP_PYRUVATE_METABOLIC_PROCESS",0.0249228997249061,0.376252704731092,0.352487857583619,-0.699723720324816,-1.61635227231756,7,"EIF6;PDHX;GAPDH;TPI1;ENO1;DLAT","GOBP","UL"
"GOBP_CHROMOSOME_CONDENSATION",0.0250835136487395,0.376252704731092,0.352487857583619,0.76639691958298,1.59516278105049,7,"SMC2;H1-4;H1-3;H1-5","GOBP","rGAL"
"GOBP_REGULATION_OF_BODY_FLUID_LEVELS",0.0255895961544587,0.377446543278266,0.352487857583619,-0.580986645705189,-1.63549879613859,12,"FIBP;UBASH3B;ANXA2;MED1;AP3B1;ACTB","GOBP","UL"
"GOBP_CHROMOSOME_ORGANIZATION",0.027571777053579,0.381632349029769,0.352487857583619,0.47533851117606,1.47010019687774,47,"SMC2;HNRNPU;GAR1;LSM14A;H1-4;FEN1;DRG1;H1-3;H1-5;H4C1;PARP1","GOBP","rGAL"
"GOBP_CELL_CELL_JUNCTION_ORGANIZATION",0.0282854185442521,0.381632349029769,0.352487857583619,-0.616123277779664,-1.6301290190141,10,"PKP1;JUP;KPRP;DSP;POF1B","GOBP","UL"
"GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION",0.0291872161129629,0.381632349029769,0.352487857583619,-0.564129830296325,-1.65085899484997,13,"PKP1;ACTL6A;SMARCD1;AP3D1;TFRC;SMARCA2;AP3B1;ACTB","GOBP","UL"
"GOBP_MEIOTIC_CELL_CYCLE_PROCESS",0.0299797514759282,0.381632349029769,0.352487857583619,0.794513430853453,1.50033517699659,5,"SMC2;UBB","GOBP","rGAL"
"GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT",0.0300802610989162,0.381632349029769,0.352487857583619,0.756251328602427,1.57404595671259,7,"EIF2B4;UBB;EIF2S2","GOBP","rGAL"
"GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION",0.030527424490582,0.381632349029769,0.352487857583619,0.461078638747419,1.4448509910025,53,"SRSF3;SYNCRIP;HNRNPU;ALYREF;LSM14A;SRSF1;SNRPD3;SNRPD2;RPS26;ILF3;EXOSC4;NANOS3;H2AC4;SND1;EPRS1;LMNB1;IFI16;HNRNPK;RPS13;RPL13A;EIF2S1;CHD4","GOBP","rGAL"
"GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS",0.0311180048352394,0.381632349029769,0.352487857583619,-0.662442755404796,-1.57899139319613,8,"EIF6;ACACA;TPI1;PC;APRT;ENO1;GSTP1","GOBP","UL"
"GOBP_PROTEIN_LOCALIZATION_TO_MEMBRANE",0.0320884158215154,0.381632349029769,0.321775918075361,-0.607222698860154,-1.60658001103796,10,"AP2M1;PKP1;JUP;AP3D1;CLTC","GOBP","UL"
"GOBP_REGULATION_OF_CELL_DEVELOPMENT",0.0330901245275238,0.381632349029769,0.321775918075361,-0.438075009706462,-1.48773406969325,22,"PSMA3;EIF6;ACTL6A;SMARCD1;UBASH3B;AP3D1;RAB21;PRMT5;ANXA2;MED1;SMARCA2;AP3B1;ACTB","GOBP","UL"
"GOBP_MRNA_METABOLIC_PROCESS",0.0332950631458094,0.381632349029769,0.266350657088526,0.437615735213001,1.43416125284182,70,"HNRNPR;SRSF3;SYNCRIP;HNRNPU;ALYREF;SRSF1;SNRPD3;SNRPD2;H1-3;ILF3;EXOSC4;NANOS3;HNRNPF;SND1;CDK9;FAM32A;SON;SF3A3;FBL;HNRNPK","GOBP","rGAL"
"GOBP_MYOBLAST_FUSION",0.0334224598930481,0.381632349029769,0.287857117255149,0.529119983033959,1.48750813931737,26,"RPL9;RPL23A;RPL29;RPL35;RPL21;RPL17;RPL27;RPL37A;RPL28;RPL19;RPL11;RPL13A","GOBP","rGAL"
"GOBP_MYOTUBE_DIFFERENTIATION",0.0334224598930481,0.381632349029769,0.287857117255149,0.529119983033959,1.48750813931737,26,"RPL9;RPL23A;RPL29;RPL35;RPL21;RPL17;RPL27;RPL37A;RPL28;RPL19;RPL11;RPL13A","GOBP","rGAL"
"GOBP_SYNCYTIUM_FORMATION",0.0334224598930481,0.381632349029769,0.287857117255149,0.529119983033959,1.48750813931737,26,"RPL9;RPL23A;RPL29;RPL35;RPL21;RPL17;RPL27;RPL37A;RPL28;RPL19;RPL11;RPL13A","GOBP","rGAL"
